uid	text	label	metadata__balanced_train	metadata__row_number
8275	THIS IS LIBRARY https://t.co/ZQGmj0bbJ2	1	0	8275
6288	THIS IS SO CUTE IJVNVIBCICN https://t.co/8jZGhbEkx2	1	0	6288
18029	THIS IS SO CUTE OMG KILL ME https://t.co/u3bgm0CFBv	1	0	18029
15194	THIS IS SO DUCKING FUNNY HAHAHAGFSYD https://t.co/OdRGA3xIhz	1	1	15194
19512	THIS IS WHAT IS REALITY!! @seanspicer @realDonaldTrump #WomensMarch #TheResitance #whyIMarch https://t.co/j4bw37E2Yp	1	0	19512
19030	THIS ISN'T ABOUT HILLARY, BILL, CHELSEA...THIS IS ABOUT THE PUSSY GRABBER AND WOMENS RIGHTS..MAKE YOUR POINT AND LEAVE THEM OUT OF THIS https://t.co/c3ASm8v5gR	1	0	19030
11795	THIS JUST IN ! After All News Channels Reporting MASSIVE #WomensMarch CROWDS In Many Cities @POTUS TRUMP Is Having A BAD AIR DAY! #Tcot https://t.co/d6IcwfROeO	1	0	11795
12259	THIS JUST SO SUCKS. Another erasure of the most qualified candidate. By Berniebots. https://t.co/VCFiAPxIQJ	1	0	12259
3496	THIS SHIT RIGHT HERE IS AN UNAMBIGUOUS MESSAGE THAT YOU DON'T GIVE A FUCK ABOUT WOMEN OF COLOR. https://t.co/oEBAFabA2l	0	1	3496
14583	THIS SIGN https://t.co/7XHEh8D9Ul	1	0	14583
403	THIS THREAD IS EVERYTHING! #WomensMarch https://t.co/5OPPh0q8QK	1	0	403
5982	THIS THREAD NOT ENDING ISTG https://t.co/u6U5h8l884	1	0	5982
1733	THIS THREAD. WW need to understand how our silence is complicity and that even if u personally didn't vote trump, he is OUR doing. https://t.co/K8mNcntzgT	1	0	1733
914	THIS is #WhyIMarch ~  https://t.co/rtkXRJyjtH	1	0	914
19273	THIS is America. https://t.co/syKnyOndRD	1	0	19273
18962	THIS is a protest https://t.co/jMgSBFpo0n	1	0	18962
8518	THIS is exactly my point! 3rd wavers- hashtag and squeal, while the rest of us take on the truly important issues at all levels of gov https://t.co/aD9dQF8cBI	0	1	8518
16896	THIS is how it's done, @lsarsour. Do the right thing &amp; #AddHerName. @womensmarch @AmericaFerrera @DebraMessing #WomensMarch #HillaryClinton https://t.co/9MP8mnFNDu	1	1	16896
4333	THIS is someone I'd work with...let's state facts, take responsibility, and FIX IT!!! https://t.co/seJicr7taG	1	0	4333
7576	THIS is the answer. No more debating lies, he said she said. ACTION. Awesome. https://t.co/8T2mH7UcNc	1	0	7576
6445	THIS is the organizer of #WomensMarch ? You are all fools for following this woman. https://t.co/gyNe4lPTkq	0	1	6445
9526	THIS please!! https://t.co/pgi3GBVfzs	1	0	9526
1310	THIS!!! https://t.co/XNRjSAXatt	1	0	1310
11439	THIS. #WomensMarch https://t.co/PEYkd0xQot	1	0	11439
18284	TIFFANY HAS THOUGHTS AND ARM GESTURES! https://t.co/RSKgroLj7o	1	0	18284
9667	TIME TO *UN-FOLLOW* ---&gt;@POTUS &amp; ---&gt;@FLOTUS  my friends!\n\n#Resist #WomensMarch #notmypresident #NationalCheeseLoversDay\n\nFOLLOW OBAMA 👇👇👇👇👇 https://t.co/tjPufGHxKr	1	0	9667
18924	TODAY WE MARCH...TOMORROW WE FIGHT! https://t.co/lPYvlaEvLC	1	0	18924
227	TODAY at 4:00 EST TELEPRESSER -Why Environmental Groups Are Joining #WomensMarch w/ WECAN, @ggjalliance, @sierraclub https://t.co/TFarL58bhN	1	0	227
8831	TODAY, WE MARCH. #WomensMarch #SanFrancisco #Resist #Sistermarch #BlackLivesMatter #ClimateChangeIsReal #UnSlut @POTUS	1	0	8831
15133	TOO FUNNY! https://t.co/RsakUL8KoH	1	0	15133
3206	TRIBE supports #WomensMarch https://t.co/232YmRGW3d	1	0	3206
19182	TRUMP HOLD A PRESS CONFERENCE TO TELL MEDIA THEY ARE DISHONEST AND LIED ABOUT NUMBERS YESTERDAY AND TO DETER ATTENTION FROM #WomensMarch	0	1	19182
9383	TRUTH! \n#WomensMarchDenver #WomensMarch #HarryPotter #CheetoVoldemort https://t.co/kX77vjePKn	1	0	9383
17349	TT AUSTRALIA 07:07\n1.#GBvsATL\n2.#alternativefacts\n3.Daniel Andrews\n4.#KJshow\n5.Arsenal\n6.#WomensMarch\n7.#AusOpen\n8.Sean Spicer	1	0	17349
1134	TT IRELAND 04:07\n1.#Bellator170\n2.#WomensMarch\n3.#Inauguration\n4.#MUNvR92\n5.Trump\n6.Anfield\n7.Wayne Rooney\n8.Swansea\n9.#MCITOT	1	0	1134
13980	TT IRELAND 09:07\n1.#Bellator170\n2.#WomensMarch\n3.#Inauguration\n4.#MUNvR92\n5.Trump\n6.Wayne Rooney\n7.Swansea\n8.#MCITOT\n9.Thomond Park\n10.Spurs	1	1	13980
1280	TT NEW ZEALAND 14:27\n1.Ratana\n2.#WomensMarch\n3.#TEDxScottBase\n4.#NZvBAN\n5.#alternativefacts\n6.#eqnz\n7.Nazis\n8.Sean Spicer\n9.Mt Albert	1	0	1280
5729	TT SINGAPORE 07:46\n1.#AJL31\n2.BIGBANG\n3.#WomensMarch\n4.#MyExAndWhysTrailer\n5.Australia\n6.Goblin\n7.#GGVJaDineInLaugh\n8.#poetry\n9.Washington	1	0	5729
18891	TWEET OF THE CENTURY!!! https://t.co/u4OgM0yNU4	1	0	18891
17310	TY Denver!! On behalf of the millions of Women who are not physically able to March today = ❤THANK YOU ❤@womensmarch!! @CNN @maddow @MSNBC https://t.co/GyUL89IA20	1	0	17310
5335	TaMeka, please shut the fuck up https://t.co/DDJMPt6q2b	0	1	5335
10165	Taco trucks on every corner - best sign I've seen all day 🌮 #WomensMarch	1	0	10165
12666	Tag yourself, I'm Memom #WomensMarch #WomensMarchPhilly https://t.co/gHS2iK0WjM	1	0	12666
5343	Take 5 minutes to check this out. #womensmarch https://t.co/YWAgOuk9ap	1	0	5343
9265	Take a stand. #Entrepreneur #LetGirlsLearn #ReachHigher #Leadership #WomenInLeadership #WomenInTech #WomenInFilm #WomenInCommunications https://t.co/igyBRXwHDR	1	0	9265
11698	Take action after the #WomensMarch.  \nHere is how: https://t.co/D8ZfohU4kW	1	0	11698
16599	Take action now\n\n#TheResistance \n#WomensMarch https://t.co/bTC9yZWUQp	1	0	16599
8440	Take action! If you sign up on this website, they will send you the alerts via email. #HearOurVoice #WomensMarch https://t.co/kleQehOITX	1	0	8440
11471	Take note @realDonaldTrump. We aren't going anywhere and we don't accept you or your hate. #WomensMarch	1	0	11471
12740	Take some time to write to your federal elected officials #womensmarch https://t.co/IUtXg9FuhB	1	0	12740
13143	Take that, Inauguration day. #WomensMarch #WomensMarchOnWashington	1	0	13143
10290	Take your broken heart and turn it into art #MoveForwardLou #WomensMarch https://t.co/FVjOAdPKYN	1	0	10290
1657	Take your broken heart, and turn it into art. Turn it into action. Use it as motivation to move us forward. #WomensMarch #StrongerTogether	1	0	1657
3640	Take your passion and turn it into ACTION like the marchers at the #WomensMarch! You have the power to impact your community - so do it!	1	0	3640
1925	Taking a moment to cry into my cereal, then pulling up my panties and launching into action. Don't give up. Fight! #womensmarch #inaguration	1	0	1925
6483	Taking my son to the LA #WomensMarch was the best civics lesson ever. \nhttps://t.co/szVNVr0g0N	1	1	6483
7244	Taking our place in the resistance! #lovetrumpshate #notmypresident #womensmarch ❤️💛💚💙💜 @… https://t.co/iJvPEEWokY	1	0	7244
12365	Taking space today. #womensmarchonwashington #winnipeg #womensmarch @ Portage Place https://t.co/xK2MxuYfup	1	0	12365
8734	Taking suggestions for my sign copy at the #WomensMarch. Winner gets a dinner on me and an autographed photo of me w/ the sign.	1	0	8734
14014	Talk about hypocritical! Kerry who supports islam-the evil misogynistic ideology that strips women of their rights-is marching for women! https://t.co/yKbFnIv2oD	0	1	14014
5245	Tamithy Loco back at it again with the bullshit https://t.co/J41nlWthi3	1	0	5245
462	Tammy you gotta chill sis https://t.co/Tw7XqnDCSv	1	1	462
11028	Tampons raised #WomensMarch https://t.co/6HgccCCuzq	1	0	11028
8555	Tantrum Toddler Trump #WomensMarch #ProtestTrump #protestsigns #WomensMarchsbayarea https://t.co/7AenovDaPt	1	0	8555
13000	Tanya: For info on Saturday's march go to https://t.co/QHu0IbD2ua 👣 #womensrightsarehumanrights #WomensMarch #womensmarchlondon #marching... https://t.co/tp9IrJWDLu	1	0	13000
16515	Tap Like if you support HUMAN RIGHTS, the womensmarch and/or will be attending a sister march in… https://t.co/vgMjm9GVm1	1	0	16515
8413	Taps Have begun ...ITZ WASHINGTON D.C. AND BEYOND...THEY LOOKN 4THA MUSCLE https://t.co/dsfaaaCROC	1	1	8413
11694	Taunted by women. Looking for police protection. Snowflake.  #WomensMarch aka \Riot\ https://t.co/1gzCUwEhXc	0	1	11694
9251	Taylor doesn't speak: gets hate \nTaylor speaks: gets hate\nGive the girl a break\n #WomensMarch https://t.co/e7GQIis3Vv	1	0	9251
19217	Taylor just said that protesting is un-American 😂 #GilmoreGirls #WomensMarch	1	0	19217
3504	Taylor only calls herself a feminist when she is getting attacked so she can play the victim I swear https://t.co/Bs0RR8Scce	0	1	3504
3823	Taylors a fake ass bint, sky is blue, etc https://t.co/2e9EJGlKfT	0	1	3823
18068	Tea Against Trump #TheArtHouse- #womensmarch in #Southampton https://t.co/T5R9BPPmau https://t.co/yFfliF5YuG	1	0	18068
15854	Tears https://t.co/81gvjRZT9P	1	0	15854
7550	Tears https://t.co/Qg7DcqzQX3	1	0	7550
4687	Technically, they are still women. Perhaps the pussy grabbing comment motivated them to participate? https://t.co/0MQwqayke3	0	1	4687
7963	Tell it how it is, sister. https://t.co/fLkzfHhZ77	1	0	7963
1272	Tell your sister that she's gotta rise up. #WomensMarch https://t.co/AN8Ws1lA5s	1	0	1272
16803	Telling. 200 buses for #Inauguration. 1,200 buses for #WomensMarch, not to mention 1000's of marchers nationwide.  https://t.co/rGOkyHgsec	1	0	16803
18460	Temporary inhabitants of Antarctica--well done!  #Womensmarch\nhttps://t.co/MSM0ixpGjS via @Verge	1	0	18460
7171	Tempted to be snarky, but I'll settle for \every relationship is different and LOTS of men emotionally support their partners\\n@womensmarch https://t.co/jcljOq0mRi	1	0	7171
9669	Tens of thousands of Oregonians participated in local versions of the #WomensMarch this weekend. https://t.co/xUwip0S69t https://t.co/1s5dT21keP	1	0	9669
5755	Tens of thousands of people flood the streets...\nThe world turned upside down\n#WomensMarch #hamiltonmusical	1	0	5755
10848	Terrific coverage of Floridians  participating in the #WomensMarch in DC &amp; back home. https://t.co/MRhHf5amnf	1	0	10848
12866	Texas!  The Republican heartland......        #WomensMarch https://t.co/fDQ485TYIE	1	0	12866
4542	Texas! https://t.co/NkNXI84W2G	1	0	4542
9276	Texas!!! https://t.co/3w0A2VtbRE	1	0	9276
13363	Texas. https://t.co/Eqd9NtQgi5	1	1	13363
9330	Text \Count me\ to 89800 to be counted for the #WomensMarch  You have until 1/24!!	1	0	9330
15212	Text women to 40649 to stay in touch to stand together and say no to unfair legislation.  #WomensMarch @ellen @TheEllenShow @leightuohy	1	1	15212
10407	Thank God I changed channel immediately when they switched over.\n\nNow bury these LIES with #womensmarch news, messages &amp; pictures pls. https://t.co/TtGp8zBUOe	1	0	10407
3948	Thank God help, change, and dare I say hope is on the way #MAGA it is happening https://t.co/fD9XAitVZV	0	1	3948
4570	Thank YOU!  Don't let the WOMEN of AMERICA... be Silenced! https://t.co/37eNJ6oxpO	1	0	4570
2529	Thank You. We must stop killing UNBORN BABIES, WE can SEE THEM NOW !!! https://t.co/8v6INWJUbj	0	1	2529
17580	Thank You❣ https://t.co/Bhyea0wbwL	1	1	17580
8063	Thank god I don't live here no more. I would have been mad asf https://t.co/Z9fNYigbSJ	0	1	8063
13262	Thank u @SophiaBush !🙏🏼❤ bc of u i got to learn about @womensmarch and found out about #sistermarch in #berlin ! #WomensMarch #WhyIMarch https://t.co/j2PGgqKPGc	1	1	13262
5612	Thank you #WomensMarch !!! https://t.co/NtVvXDvCFb	1	0	5612
7225	Thank you #WomensMarch for allowing me to join you and witness humanity again.	1	0	7225
245	Thank you #WomensMarch for hope creativity and inspiration on America's darkest day in a long time - reminding us that this is far from over	1	0	245
6643	Thank you #nc8 for showing the #WomensMarch💕💕💗	1	0	6643
19171	Thank you (not the real) Clint Eastwood! #MAGA #MadonnaForPrison 👍🇺🇸 https://t.co/ColFHIrw2L	0	1	19171
11539	Thank you @AtlantaMarch for organizing a HUGE event! When can we do it again?! https://t.co/T8WVjT6znL	1	0	11539
17360	Thank you @HillaryClinton for your years of work &amp; leadership 🇺🇸💞Marching in your honor today💞🇺🇸 https://t.co/I7CaUGJJCj	1	0	17360
11956	Thank you @HillaryClinton. Marched in #NYC today with my daughter because we believe we're #strongertogether &amp; because we're still with you. https://t.co/rn4xA1PHqP	1	0	11956
17875	Thank you @IntlWomen &amp; @FrancoiseGirard. https://t.co/y1xdjpLz18	1	0	17875
10360	Thank you @Madonna for always being you! #WomensMarch #wmw https://t.co/vGP3bAMJhg	1	0	10360
13433	Thank you @broadcastcoffee for providing the sustenance for the #womensmarch yesterday!… https://t.co/ITjLKhhAeJ	1	1	13433
19499	Thank you @chuckschumer for marching with us. Keep up the #RESISTANCE \n\n#WomensMarch #WMNYC #whyIMarch #nycwomensmarch https://t.co/UcIH0R3sVN	1	0	19499
3557	Thank you @cspan for not censoring as @cnn and MSNBC has let us down #WomensMarch	1	0	3557
16028	Thank you @davidaxelrod for America's 8 Great Obama years! #WomensMarch https://t.co/0FIkIknub8	1	1	16028
13552	Thank you @eadvocate for sharing the photos/stories for those of us who, for one reason or another, could not be 'there' https://t.co/TM7sKkQjhv	1	1	13552
10411	Thank you @mariamawh for inspiring leadership today as MC of #BosWomensMarch! https://t.co/Z9nTqzUJUu	1	0	10411
10293	Thank you @maryengelbreit! https://t.co/0qO6xZpvFl #womensmarch	1	0	10293
11452	Thank you @paulmasonnews \nMy thoughts too. \n@robinmonotti https://t.co/TCS6Tl7gM5	1	0	11452
6321	Thank you @womensmarch for organizing such an amazing and inspirational march. #WomensMarchOnWashington	1	0	6321
19314	Thank you @womensmarch for pulling off such an amazing event.	1	1	19314
8632	Thank you Ashley! Moore said some ok things but white dude talked for waaaaaaaaaaay too long. https://t.co/qorP8u6JLX	1	0	8632
14612	Thank you Hillary! https://t.co/nk6tynIHEn	1	1	14612
14287	Thank you John Kerry! https://t.co/exvo7b8848	1	0	14287
18384	Thank you Mr. Draper for the awesome swag for the #WomensMarch in DC! We're proudly reppin' #IowaCity. https://t.co/qph6iuOZ03	1	0	18384
1322	Thank you New Orleans! #WomensMarch https://t.co/XVs5jKdqrY	1	0	1322
16981	Thank you Piggy Madonna for reminding millions of women why they voted for Trump. https://t.co/hj0wJJ0NTr	0	1	16981
7013	Thank you Providence Journal. You got it right!! https://t.co/MPXuVMwoZb	1	0	7013
18919	Thank you Santa Fe! We &lt;3 u. RT @trabernlaw: This is what democracy looks like #SantaFe #womensmarch https://t.co/z41u2nHUIZ	1	0	18919
2735	Thank you Tennessee 😆! We love you! #TheResistance #StrongerTogether #WomensMarch #Resist #Diversity #Inclusion #Bandidos #It'sGlobal https://t.co/9HSTgmbTPP	1	0	2735
7323	Thank you Toronto! https://t.co/EYwstXLUZQ	1	1	7323
17928	Thank you all so much.  Sending good mojo toward all the great women descending on D.C.  #WomensMarch	1	0	17928
15525	Thank you all..Stronger together💜 keep up the fight!! https://t.co/nHtDDfG7GI	1	0	15525
8341	Thank you everyone participating in a #WomensMarch. You demonstrate hope in dark times.	1	0	8341
18447	Thank you for #keepinitclassy today ladies- how #powerful #peacefulprotests can be ✌ #WomensMarch @womansmarch	1	0	18447
16493	Thank you for all the people out there taking part in the #WomensMarch You're helping myself my mother and my sister feel safe today.	1	1	16493
11556	Thank you for being a role model for us all, fighting the hard fights and showing us what is possible. #ImStillWithHer https://t.co/9e4eWmIxJe	1	0	11556
13850	Thank you for being so strong!we love you! @HillaryClinton @womensmarch	1	0	13850
3025	Thank you for everything you've done and I'm sorry we failed you. ❤ today we march for you too. 💜 https://t.co/lUjANVp9DP	1	0	3025
10983	Thank you for getting it 👏🏽 https://t.co/4ga08FO0Ju	1	0	10983
4821	Thank you for marching. #WomensMarch	1	0	4821
3835	Thank you for repping Seattle! https://t.co/ohOh5A62uA	1	0	3835
13627	Thank you for speaking truth, @sydnerain - I'm listening and learning and working to be a better ally. https://t.co/20VMTfHNqf	1	0	13627
588	Thank you for standing with us, world! These pictures are truly amazing #WomensMarch https://t.co/vYVdzG1HU3	1	1	588
4924	Thank you for this resource, @annmariebrok @womensmarch #WomensMarch https://t.co/FozWURWPOs	1	0	4924
16277	Thank you for this thread Kellyanne https://t.co/tqv6PgDKzn	0	1	16277
6464	Thank you for your service. https://t.co/GOCM8BYY7g	1	0	6464
17498	Thank you for your unbelievable support ❤️ #WMGlobal https://t.co/gc0QiO5PCg	1	0	17498
2211	Thank you from USA 🇺🇸 https://t.co/h1JNZCxadO	1	1	2211
9304	Thank you from me and mine to all who stood shoulder to shoulder in silence and applause #WomensMarch https://t.co/buF0eyS94I	1	0	9304
12789	Thank you from the bottom of my ♥ #WomensMarch	1	0	12789
17263	Thank you ladies. thank you for your undying support fo Hillary and all her values. Thank you @HillaryClinton https://t.co/lPYSHe0lbP	1	0	17263
12741	Thank you so much for all your work and guidance at #womensmarch @lsarsour @TamikaDMallory @msladyjustice1	1	0	12741
