uid	text	label	metadata__row_number
524	RT @reader \Throughout my life, I have felt so attuned to men’s feelings that sometimes I prioritized them over my own (all the sex I didn’t want but had anyway) — either to make those men feel better or to protect myself from their wrath; sometimes both.\ https://t.co/9qKCjPr0hr	0	524
1525	RT @realBethNeale @realDonaldTrump  HEY! @ChuckGrassley &amp; @senjudiciary Repubs @JeffFlake @BobCorker @lisamurkowski @SenatorCollins ; You REALLY CAN'T let yourselves be COMPLICIT in the PLOY by the OBSTRUCTING&amp;CONNIVING DEMS! WeThePeople WANT KAVANAUGH CONFIRMED BY WED 9/26/18-GET IT DONE!!!	1	1525
192	RT @realDailyWire Feinstein Attacks GOP Over Kavanaugh Allegations. Clinton Accuser Nukes Her. https://t.co/nLiFzlFaaI	1	192
3050	RT @realDailyWire Samantha Bee: Kavanaugh Accuser 'Did America A Favor' https://t.co/z8A58bDrIM	0	3050
2944	RT @realDonaldTrump Judge Brett Kavanaugh is a fine man, with an impeccable reputation, who is under assault by radical left wing politicians who don’t want to know the answers, they just want to destroy and delay. Facts don’t matter. I go through this with them every single day in D.C.	1	2944
3174	RT @realDonaldTrump The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters, and others, are watching, and studying, the Democrats Playbook.	1	3174
851	RT @realMatMolina Republicans are defending Kavanaugh by saying “All highschool boys do what he’s accused of”  I was a highschool boy once and I can say unequivocally that I never forced myself on a girl in any shape, way, or form.  Kavanaugh wasn’t a “typical highschool boy” he’s a piece of sh*t.	0	851
35	RT @realPolitiDiva Christine Blasey Ford is holding our country hostage! You don’t get to make life-ruining accusations and make unreasonable demands on top of it! #HoldTheVote @ChuckGrassley ! Enough of this circus! The poor Kavanaugh family has suffered enough! #SaturdayMorning	1	35
2449	RT @realTrumpGuy On @Pingtr1p, Mr @POTUS #Trump wages war against lying liberal #Kavanaugh Accuser #ChristineBlaseyFord &amp; we launches his NJ Senator Wall Eyed Gory Booger (aka @CoryBooker) impression. https://t.co/21v89VPrRb	1	2449
12	RT @realTylerZed Corey Booker wrote a piece in 1992 called “So Much for Stealing Second” in which he details groping a woman at 15 years old.  If Kavanaugh is investigated for his supposed actions at 17, Corey Booker better be investigated, too.  He already admitted to it so it won’t take long!	1	12
349	RT @realshawnbrandt @PodSaveAmerica @jonlovett @jonfavs @TVietor08 I'm generally a fan of @AC360 and @CNN, but this is journalistic malpractice. Why is CNN painting these women as average Republican voters? https://t.co/l8hegWBS9W	0	349
1560	RT @realshawnbrandt Are they trying to paint the average Republican as more extreme than they are? Are they trying to downplay how opposition to Kavanaugh is becoming mainstream even among moderates and many Republicans? Did their producers just not do their homework?	0	1560
2431	RT @redsteeze “Leland Keyser says she doesn’t even know Kavanaugh. Wasn’t even at the house. That seems like a pretty important piece of information don’t you think?” https://t.co/BQ9mCD6mwq	1	2431
501	RT @renato_mariotti Why was Ed Whelan researching Professor Ford before her name was made public? Was he charged with concocting a story by Kavanaugh or his handlers? https://t.co/kaBiyJ79xR	0	501
1566	RT @reynoldsgareth 30ish years later Kavanaugh is still attempting to put his hand over Dr. Ford’s mouth to silence her. This time it’s just with the help of the government.	0	1566
2877	RT @rhiles2760 @CitizensFedUp What would Senator Grassley, Senator McConnell, and the Senate Republicans do if before the Full Senate Vote, she and the local officials file charges against Kavanaugh?	0	2877
2962	RT @rickhasen Here’s @VP boosting Kavanaugh at values summit.  Thought the judge was just an umpire who calls balls and strikes https://t.co/BQJbejt3Bk	0	2962
1067	RT @rickhasen The Politico report is full of denials that people knew what Whelan was up to but admits \at least one Republican member\ of Senate Judiciary Committee \and that member told associates he was aware Whelan’s theory involved the home of a Kavanaugh classmate ...:	0	1067
597	RT @riotwomennn Dear Republican Senators @SenatorFischer @SenatorCollins @lisamurkowski @joniernst @cindyhydesmith @SenCapito   The Dean of Yale Law school is now speaking out about Kavanaugh &amp; his bizarre need to have female clerks with a certain \look\  How can you participate in this? https://t.co/7YyWGSGtky	0	597
2912	RT @riotwomennn Help me w this timeline &amp; missing info  Dr. Ford wrote the Kavanaugh letter to Sen Feinstein on July 30, 2018.   June 27, 2018, the daughter of a Fox News Commentator is having a Twitter conversation with Mark Judge (the other participant w Kavanaugh), about youthful shenanigans https://t.co/k6qOI0kjnT	1	2912
869	RT @riotwomennn Kavanaugh woke up W. Bush in the middle of the night to have him sign  legislation to keep the body of brain-dead Terri Schiavo alive against the wishes of her husband.  Kavanaugh is a political operative ... not appropriate or fit for the SCOTUS    https://t.co/sS09dpliiY	0	869
450	RT @riotwomennn Yale Law School Dean now speaks out after it was uncovered that professor Amy Chua said it is \not an accident\ that Brett Kavanaugh's female law clerks all \looked like models\ - she was grooming them.   Why do female Republican Senator like @SenCapito find this acceptable? https://t.co/ann2zTg5Ct	0	450
2637	RT @rmasher2 For some Republicans, accusations of sexual assault and harrassment are not disqualifying.  They voted for Trump despite multiple credible accusations.  They supported Roy Moore.  They continue to back Kavanaugh.  Hillary was right. They are deplorable. #ImStillWithHer #AMJoy	0	2637
2981	RT @robjh1 What about this family_ The Kavanaugh Family? What about this woman and future women? Who is making concessions for them? Who cares about their feelings now and in the future? Who will speak for them? They have feelings. God Bless and protect them. 🙏🏿#VoteRedToSaveAmerica https://t.co/g0KXqo34PB	1	2981
2440	RT @rpjday Calling the ongoing Brett Kavanaugh revelations a dumpster fire is an insult to both dumpsters and fires. https://t.co/bJJtnW9e6f	0	2440
2524	RT @ruby_dragonfly @CNN @ChuckGrassley @SenateMajLdr released. Americans have not gotten a satisfactory answer as to how he accrued the $200k debt &amp; more important, how it was suddenly paid off. Kavanaugh has lied under oath. He is not fit for SCOTUS. Almost 70% of Americans think he is not fit. You aren't listening to us, so &gt;&gt;	0	2524
195	RT @rweingarten Why is Chuck Grassley setting such arbitrary deadlines? Why is he rushing when he’s kept SCOTUS seats open much longer than this? What doesn’t he want the American people to find out? https://t.co/tApwLSDKF8	0	195
625	RT @samhaselby Kavanaugh Has Exposed the Savage Amorality of America's Ruling Class. https://t.co/kUCU8q7gMC via @vice	0	625
2945	RT @samstein @EdWhelanEPPC Ed, i think it would behoove you to address the questions of whether you worked with Kavanaugh, the White House or others prepping him (including those on the Hill) in coming up with your theory.	0	2945
3112	RT @samstein McConnell just now on Kavanaugh: \you’ve watched the fight, you’ve watched the tactics. But here is what I want to tell you, in the very near future Judge Kavanaugh will be on the United States' Supreme Court.\""""	1	3112
3383	RT @sarahcwestwood A senior White House official tells me Kavanaugh's team isn't viewing this response from Christine Blasey Ford as a \yes\ because it asks for more time to negotiate	1	3383
3399	RT @sarahcwestwood The view inside WH is that Senate Rs have been \rather accommodating\ to Ford already. A senior aide says: \At a certain point you have to ask the question: when is this process going to be fair to Brett Kavanaugh?”	1	3399
178	RT @sarahkendzior Thread on the \average voters\ defending Kavanaugh on CNN who are actually Republican operatives https://t.co/jO6zEJ0mJA	0	178
337	RT @satin_silkn One more reason to abhor democRats https://t.co/O64ZwVNd7M	1	337
2105	RT @seanmdav 41!minutes until the Kavanaugh accuser’s attorney comes up with a bunch of new excuses as to why her client can’t possibly testify under oath before the Senate Judiciary Committee.	1	2105
933	RT @seanmdav A conservative Supreme Court nominee is being smeared as a rapist by Democrats, and your beef is with people on the Right who are fed up with censorship by left-wing tech oligarchs? Good to know. https://t.co/CaZKTxE8cu	1	933
2949	RT @seanmdav CNN Asked Five Women If They Believed Kavanaugh. CNN Didn't Like Their Answers https://t.co/g2CzxlTPa1	1	2949
3566	RT @seanmdav It's interesting to compare the Kavanaugh confirmation efforts of Grassley, Hatch, and Cornyn, all of whom have done everything they can to get all the facts w/o needless delay, to those of Sasse (MIA, as usual) and Flake, who's going out of his way to help Democrats delay.	1	3566
2846	RT @seanmdav Jeff Flake, who has been going along with Democrat efforts to delay testimony from Kavanaugh's accuser, is preparing to vote \present\ on Kavanaugh when his nomination comes to a vote in the Senate Judiciary Committee, per sources.	1	2846
533	RT @senatemajldr Democrats have perpetuated false, unfair and unfounded attacks on Judge Kavanaugh. https://t.co/s28UswIklI https://t.co/8jjFwugLNY	1	533
1734	RT @senjudiciary On Monday, staff interviewed Judge Kavanaugh under penalty of felony. Democratic staff was invited and could have asked any question of Judge Kavanaugh. They declined to participate.	1	1734
1312	RT @senorrinhatch No matter the outcome, Democrats should be held responsible for circumventing the very process that protects people like Ford.   Their decision to reveal this allegation at the most politically damaging moment reeks of opportunism. https://t.co/a7RP8Vy2H9	1	1312
135	RT @senorrinhatch The lawyers also said Judge Kavanaugh would need to testify first, before Dr. Ford. Judge Kavanaugh would be forced yo answer about a Washington Post article detailing allegations, not the words of his accuser. An obvious nonstarter.	1	135
2706	RT @seungminkim Is he tweeting to ... Kavanaugh? https://t.co/o689s6sQjD	0	2706
721	RT @seungminkim NEW, w/ @jdawsey1 — Inside the GOP scramble to save Kavanaugh’s confirmation, with deets about his frustration as he gets grilled privately on his personal life https://t.co/Mlm44g94OT	0	721
3186	RT @sewwutnow Dozens of female colleagues, classmates &amp; friends of #Kavanaugh rallied in support of the #SupremeCourt nominee. Why hasn't anyone spoken up for #Ford ? Not 1 friend has come forward &amp; given a statement about her character. Seems kind of odd to me. https://t.co/uppVJQlr9K	1	3186
820	RT @sewwutnow Since there is NO EVIDENCE this ever happened there should be no hearings. She can testify it happened and then what? We destroy a man’s life on her word when there is no pattern of this kind of behavior in his life? No evidence at ALL? This is insane. https://t.co/RqBLxeYext	1	820
1161	RT @sewwutnow So, why is it, that #Beto burglary arrest in 1995, and His DWI arrest in 1998, are \ancient history\ to today's #Democrat party, but #Kavanaugh alleged drunken attack as a teenager in 1980 \Needs a thorough investigation\❓ #Hypocrisy at it's finest https://t.co/Cy16EAVARF	1	1161
2501	RT @sherrilee7 Really? Who held up a Supreme Court Seat for over a year.  Child sexual abuse should not be a partisan issue but unfortunately the GOP has made it so. #MeToo https://t.co/A7lV8hzCCE	0	2501
2457	RT @sianetta Ford is willingly being used by political hacks .  She’s proven herself to not be credible in the slightest.   You know who is credible though?   Judge Brett Kavanaugh, that’s who .   #ConfirmKavanaughMonday https://t.co/cgnPoys5XR	1	2457
1036	RT @sirDukeDevin So you're telling me an innocent child separated from his parents can be held indefinitely in a detention center but we can't hold off on a hearing that confirms a lifetime appointment to the Supreme Court?	0	1036
2641	RT @slone THIS DENIAL IS HUGE!  Keyser's denial, as a female classmate and Ford's last alleged witness, is the most consequential development that has occurred since Ford publicly stepped forward last Sunday and detailed her allegations to the Washington Post. https://t.co/v3KNGYYdZI	1	2641
1565	RT @slone ✔️Suburban women who have husbands, fathers, sons &amp; brothers are frightened &amp; appalled at the Kavanaugh BS &amp; #MeToo movement getting so out of control.  They may not verbalize it outloud - but as with the secret Trump vote -- they will show their disapproval at the ballot box.	1	1565
