text_id,text,party,cap_topic,cluster,membership_strength,display_x,display_y
120377,"Although many people in Scotland would be pleased if Trident went, they would not be pleased at the removal of the other naval jobs at Faslane.",Lab,21,20,0.41589505986360775,14.015677,-3.5473256
122770,Procurement contracts already decided and in the process of being awarded are likely to benefit the economy in Scotland to the tune of £350 million.,Lab,21,20,0.6488532406271259,13.421185,-3.4463553
136112,"The Department wishes to give additional services to people in Northern Ireland, even though the majority of them do not want those services.",DUP,10,1,0.7215693079986704,9.476128,-4.3123665
178184,"When I speak to benefits centres in Northern Ireland, they tell me that a large number of people are abusing the system.",DUP,21,1,0.5688881572224654,9.693463,-4.2259927
303641,Let me give the Prime Minister some real ideas.,Con,20,14,0.6503701643976981,8.82156,-1.9655985
1233846,"The current position is that decisions at the local level on the extraction of minerals have to be taken with regard to the existing note 3, to which I have already referred, but with safeguards-",LibDem,21,5,1.0,13.173125,-0.91479826
2285075,Does the Minister think that nine days' notice is sufficient time for the Scottish Government to be able to make those plans before the First Reading of the Bill?,SNP,21,20,0.4146053073985381,13.254293,-3.9120197
2830653,The panel submitted its comprehensive report to me on 13 September 2013 and I have considered it in detail alongside the referral from Ealing.,Con,3,-1,0.0,9.413032,-2.0424328
3242294,"There will also be an option for an independent, market-based rent review.",LibDem,5,23,1.0,11.900377,-2.8747451
3052,"Let me make it clear that those corrections do not undermine the principle of safeguarding the Bill's provisions and any standing secondary legislation under it, especially the partial transfers safeguards.",Lab,15,13,1.0,9.786614,-0.7902505
23718,It was a 90-minute debate entitled “Rural and Island Transport” in which I compared the subsidy provided to the Isles of Scilly-zero-to that offered pre and post-devolution to the isles of Scotland.,LibDem,10,20,0.669992822409958,13.480142,-4.106492
35195,A consequence of yesterday's Budget and VAT rise is £26.5 million of new overheads for the NHS in Scotland.,SNP,1,19,1.0,12.774245,-2.9559813
47084,Gentleman said there were an awful lot of voices against this move in Scotland.,Con,21,20,1.0,13.802893,-4.1430397
52655,"As a consequence, constituencies such as mine-Warrington South-receive many millions of pounds per year less than equivalent constituencies in Scotland.",Con,21,-1,0.0,12.563954,-2.71734
67912,"Support for the FJF has also come from the Scottish Council for Voluntary Organisations, which led the Third Sector Consortium in Scotland, one of the largest third sector providers of the FJF in the UK.",Lab,5,20,0.8302777922617796,13.569547,-3.7753978
73029,It also operates to a considerable extent in Scotland.,Con,8,20,0.8492148527813745,13.710495,-3.5885174
75305,That applies in Scotland as well.,Lab,10,20,0.9955621965199942,13.836983,-4.1195455
87616,We have heard about a number of issues relating to football in Scotland and we have also heard from my hon.,Con,21,20,1.0,13.816737,-3.9553316
92392,Lady will be pleased to know that similar provision is also available in Scotland.,Con,2,20,1.0,13.759433,-3.8590121
104654,"As has already been said, the APD will cost Scotland more than 2 million passengers per annum.",Lab,10,20,0.5977287077523257,13.367714,-3.243125
116193,The same is true of a large number of people in Wales who now hold responsible positions.,PlaidCymru,21,4,0.9978738966117086,12.133807,-4.667027
123202,I will give four reasons why APD should be devolved to Scotland.,SNP,21,20,0.505590086265223,13.34622,-4.0252137
125365,"If Scotland became independent, which currency would it use?",Con,21,20,0.7001823052804769,13.648612,-3.661534
150362,We have already heard about the importance of the small and medium-sized enterprise sector to Wales.,PlaidCymru,5,4,0.3447122398827497,12.444421,-3.9790983
161087,"Rwanda is a mountainous country, but the mobile phone signals there are better than they are in the highlands of Scotland.",SNP,19,20,0.6217010299903846,13.405939,-4.0499997
165984,Scottish decisions on such placements can mean that placements out of area can also lead to placements out of Scotland.,Lab,6,20,1.0,13.904924,-3.5531535
167096,"We recognise that air connectivity is not a luxury for communities in the highlands of Scotland, but essential.",Con,10,20,0.704882113308239,13.853589,-3.6876004
170577,This Government delivered the Scotland Act 2012 and introduced the Wales Bill that is being debated in the House of Lords.,Con,21,4,0.44487376731924577,12.9498825,-4.398631
1269002,"Gentleman could hardly have expected this Government to come to office when the Browne review was still considering its recommendations and immediately introduce a White Paper, still less legislation.",Con,6,-1,0.0,10.235374,-1.5857514
1276890,"It is great to see that there is a determination among those who are in business or in local government on the island to try to ensure that the island becomes a hub of green-growth jobs, and they are being led by my hon.",Con,5,-1,0.0,13.082841,-2.0357485
2092523,"I then received absolutely nothing for five and a half years, until this piece of legislation was introduced.",Con,20,13,0.8194586332999568,9.971999,-1.4323615
23692,"The Government have proposed a bonus scheme for executives at the Royal Bank of Scotland that envisages payments over a three-year period-50 per cent. in year one, 25 per cent. one year later, and 25 per cent. a year after that.",Con,15,20,0.630823838326866,13.227226,-3.522429
34436,"We need to take some time before coming to decisions on how to dispose of the bank shares that we own in the Royal Bank of Scotland and Lloyds, and the banks we own, such as Northern Rock, not least because at the moment the British taxpayer would make a substantial loss on many of those share purchases.",Con,15,-1,0.0,13.285726,-0.34858844
53462,"At first glance, that offers limited flexibility and would mean that Scotland could be under pressure to make spending cuts should a significant shortfall arise.",Lab,21,20,0.7566707650601696,13.314452,-3.7693083
75766,"Having praised the Holtham report, as I do, does he agree that in respect of the Silk commission, one thing that we do not need to wait for is putting a funding floor in place to protect the interests of Wales as we go forward?",Lab,21,4,1.0,12.250676,-4.484618
86560,"For example, the AA cited the lack of Asda forecourts in Northern Ireland as a key contributory factor, meaning that price competition is not as keen as in the UK.",SDLP,1,-1,0.0,12.017215,-3.5357819
86606,"This morning the Royal Bank of Scotland announced a pre-tax loss of £766 million and, at the same time, announced a bonus pool of exactly the same amount.",Lab,15,20,0.5349678167573628,13.187241,-3.5503318
126634,"The specification for the new franchise will address both current and potential markets along the franchise route, including those between London and Scotland and up to Aberdeen.",Con,10,21,0.4745494415535719,14.016333,-3.0498168
164531,Each of those tasks is vital in order to ensure that Iraq continues the progress of recent years.,Lab,19,-1,0.0,10.260921,-0.8288145
1253041,"That is why volunteering, for all its value, is just one part of a far bigger picture.",Con,1,-1,0.0,10.790475,-3.1055787
1792091,"At the end of November 1992, I watched 10,000 people in carts come past my base.",Con,21,-1,0.0,9.134772,-1.0782425
3215185,"I hope that the Government will consider that, and tell us why they have so far resisted that approach.",Lab,21,13,1.0,10.023582,-0.8734593
109944,"It is very easy to concentrate on just the Afghanistan casualties or, indeed, the Iraq casualties, but we have had a lot of casualties in the armed forces and among our civilian population over the years, particularly during the troubles in Northern Ireland, where I lost far more men than anywhere else.",Con,16,-1,0.0,10.79534,-0.7215893
141571,"Dublin and London can be linked via north Wales, which can be part of a huge European network between those capitals-with shipments on to Felixstowe, for example.",Lab,10,21,0.6872380600121478,13.82035,-2.6369388
96043,"Most Welsh viewers-indeed, 80 per cent.-speak English rather than Welsh.",Lab,21,4,0.7289665689047592,12.243056,-4.7311273
